SPX (S&P 500 INDEX),2731.25,+32.62,
Feb 15 2018 @ 16:16 ET,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
19 Jan 1150.00 (SPX1918A1150-E),0.0,0.0,1559.00,1576.30,0,0,19 Jan 1150.00 (SPX1918M1150-E),1.85,0.0,0.85,3.70,0,3,
19 Jan 1200.00 (SPX1918A1200),0.0,0.0,1510.60,1527.70,0,0,19 Jan 1200.00 (SPX1918M1200),7.20,0.0,1.25,4.10,0,6,
19 Jan 1200.00 (SPX1918A1200-E),0.0,0.0,1510.60,1527.70,0,0,19 Jan 1200.00 (SPX1918M1200-E),7.20,0.0,1.25,4.10,0,6,
19 Jan 1250.00 (SPX1918A1250),0.0,0.0,1462.30,1479.30,0,0,19 Jan 1250.00 (SPX1918M1250),4.30,0.0,1.70,4.50,0,1,
19 Jan 1250.00 (SPX1918A1250-E),0.0,0.0,1462.30,1479.30,0,0,19 Jan 1250.00 (SPX1918M1250-E),4.30,0.0,1.70,4.50,0,1,
19 Jan 1275.00 (SPX1918A1275),0.0,0.0,1438.20,1455.20,0,0,19 Jan 1275.00 (SPX1918M1275),4.80,0.0,2.00,4.80,0,2,
19 Jan 1275.00 (SPX1918A1275-E),0.0,0.0,1438.20,1455.20,0,0,19 Jan 1275.00 (SPX1918M1275-E),4.80,0.0,2.00,4.80,0,2,
19 Jan 1300.00 (SPX1918A1300),0.0,0.0,1414.10,1431.00,0,0,19 Jan 1300.00 (SPX1918M1300),1.40,0.0,2.25,5.10,0,12,
19 Jan 1300.00 (SPX1918A1300-E),0.0,0.0,1414.10,1431.00,0,0,19 Jan 1300.00 (SPX1918M1300-E),1.40,0.0,2.25,5.10,0,12,
19 Jan 1325.00 (SPX1918A1325),0.0,0.0,1387.70,1404.70,0,0,19 Jan 1325.00 (SPX1918M1325),4.70,0.0,2.60,5.40,0,2,
19 Jan 1325.00 (SPX1918A1325-E),0.0,0.0,1387.70,1404.70,0,0,19 Jan 1325.00 (SPX1918M1325-E),4.70,0.0,2.60,5.40,0,2,
19 Jan 1350.00 (SPX1918A1350),0.0,0.0,1366.00,1383.00,0,0,19 Jan 1350.00 (SPX1918M1350),5.93,0.0,2.90,5.70,0,1,
19 Jan 1350.00 (SPX1918A1350-E),0.0,0.0,1366.00,1383.00,0,0,19 Jan 1350.00 (SPX1918M1350-E),5.93,0.0,2.90,5.70,0,1,
19 Jan 1375.00 (SPX1918A1375),0.0,0.0,1342.00,1358.70,0,0,19 Jan 1375.00 (SPX1918M1375),0.0,0.0,3.20,6.10,0,0,
19 Jan 1375.00 (SPX1918A1375-E),0.0,0.0,1342.00,1358.70,0,0,19 Jan 1375.00 (SPX1918M1375-E),0.0,0.0,3.20,6.10,0,0,
19 Jan 1400.00 (SPX1918A1400),0.0,0.0,1318.00,1334.80,0,0,19 Jan 1400.00 (SPX1918M1400),7.50,0.0,3.60,6.50,0,5,
19 Jan 1400.00 (SPX1918A1400-E),0.0,0.0,1318.00,1334.80,0,0,19 Jan 1400.00 (SPX1918M1400-E),7.50,0.0,3.60,6.50,0,5,
19 Jan 1425.00 (SPX1918A1425),0.0,0.0,1294.00,1310.80,0,0,19 Jan 1425.00 (SPX1918M1425),0.0,0.0,4.00,6.90,0,0,
19 Jan 1425.00 (SPX1918A1425-E),0.0,0.0,1294.00,1310.80,0,0,19 Jan 1425.00 (SPX1918M1425-E),0.0,0.0,4.00,6.90,0,0,
19 Jan 1450.00 (SPX1918A1450),0.0,0.0,1270.10,1286.80,0,0,19 Jan 1450.00 (SPX1918M1450),7.10,0.0,4.50,7.30,0,30,
19 Jan 1450.00 (SPX1918A1450-E),0.0,0.0,1270.10,1286.80,0,0,19 Jan 1450.00 (SPX1918M1450-E),7.10,0.0,4.50,7.30,0,30,
19 Jan 1475.00 (SPX1918A1475),0.0,0.0,1246.20,1262.80,0,0,19 Jan 1475.00 (SPX1918M1475),0.0,0.0,5.00,7.80,0,0,
19 Jan 1475.00 (SPX1918A1475-E),0.0,0.0,1246.20,1262.80,0,0,19 Jan 1475.00 (SPX1918M1475-E),0.0,0.0,5.00,7.80,0,0,
19 Jan 1500.00 (SPX1918A1500),0.0,0.0,1222.30,1238.80,0,0,19 Jan 1500.00 (SPX1918M1500),9.20,0.0,5.50,8.30,0,53,
19 Jan 1500.00 (SPX1918A1500-E),0.0,0.0,1222.30,1238.80,0,0,19 Jan 1500.00 (SPX1918M1500-E),9.20,0.0,5.50,8.30,0,53,
19 Jan 1525.00 (SPX1918A1525),0.0,0.0,1198.50,1215.00,0,0,19 Jan 1525.00 (SPX1918M1525),3.00,0.0,6.00,8.90,0,2,
19 Jan 1525.00 (SPX1918A1525-E),0.0,0.0,1198.50,1215.00,0,0,19 Jan 1525.00 (SPX1918M1525-E),3.00,0.0,6.00,8.90,0,2,
19 Jan 1550.00 (SPX1918A1550),0.0,0.0,1174.70,1191.10,0,0,19 Jan 1550.00 (SPX1918M1550),10.10,0.0,6.60,9.40,0,10,
19 Jan 1550.00 (SPX1918A1550-E),0.0,0.0,1174.70,1191.10,0,0,19 Jan 1550.00 (SPX1918M1550-E),10.10,0.0,6.60,9.40,0,10,
19 Jan 1575.00 (SPX1918A1575),0.0,0.0,1150.90,1167.20,0,0,19 Jan 1575.00 (SPX1918M1575),6.30,0.0,7.20,10.00,0,1,
19 Jan 1575.00 (SPX1918A1575-E),0.0,0.0,1150.90,1167.20,0,0,19 Jan 1575.00 (SPX1918M1575-E),6.30,0.0,7.20,10.00,0,1,
19 Jan 1600.00 (SPX1918A1600),0.0,0.0,1127.20,1143.40,0,0,19 Jan 1600.00 (SPX1918M1600),9.90,0.0,7.80,10.70,0,356,
19 Jan 1600.00 (SPX1918A1600-E),0.0,0.0,1127.20,1143.40,0,0,19 Jan 1600.00 (SPX1918M1600-E),9.90,0.0,7.80,10.70,0,356,
19 Jan 1625.00 (SPX1918A1625),0.0,0.0,1103.30,1119.40,0,0,19 Jan 1625.00 (SPX1918M1625),5.10,0.0,8.50,11.40,0,12,
19 Jan 1625.00 (SPX1918A1625-E),0.0,0.0,1103.30,1119.40,0,0,19 Jan 1625.00 (SPX1918M1625-E),5.10,0.0,8.50,11.40,0,12,
19 Jan 1650.00 (SPX1918A1650),0.0,0.0,1079.70,1095.70,0,0,19 Jan 1650.00 (SPX1918M1650),0.0,0.0,9.30,12.10,0,0,
19 Jan 1650.00 (SPX1918A1650-E),0.0,0.0,1079.70,1095.70,0,0,19 Jan 1650.00 (SPX1918M1650-E),0.0,0.0,9.30,12.10,0,0,
19 Jan 1675.00 (SPX1918A1675),0.0,0.0,1056.10,1072.00,0,0,19 Jan 1675.00 (SPX1918M1675),0.0,0.0,10.00,12.90,0,0,
19 Jan 1675.00 (SPX1918A1675-E),0.0,0.0,1056.10,1072.00,0,0,19 Jan 1675.00 (SPX1918M1675-E),0.0,0.0,10.00,12.90,0,0,
19 Jan 1700.00 (SPX1918A1700),852.30,0.0,1032.50,1048.40,0,1,19 Jan 1700.00 (SPX1918M1700),21.00,0.0,10.90,13.80,0,86,
19 Jan 1700.00 (SPX1918A1700-E),852.30,0.0,1032.50,1048.40,0,1,19 Jan 1700.00 (SPX1918M1700-E),21.00,0.0,10.90,13.80,0,86,
19 Jan 1725.00 (SPX1918A1725),0.0,0.0,1009.10,1024.80,0,0,19 Jan 1725.00 (SPX1918M1725),13.20,+3.10,11.70,14.70,20,3,
19 Jan 1725.00 (SPX1918A1725-E),0.0,0.0,1009.10,1024.80,0,0,19 Jan 1725.00 (SPX1918M1725-E),13.20,+3.10,11.70,14.70,20,3,
19 Jan 1750.00 (SPX1918A1750),0.0,0.0,985.60,1001.30,0,0,19 Jan 1750.00 (SPX1918M1750),17.10,0.0,12.60,15.70,0,2,
19 Jan 1750.00 (SPX1918A1750-E),0.0,0.0,985.60,1001.30,0,0,19 Jan 1750.00 (SPX1918M1750-E),17.10,0.0,12.60,15.70,0,2,
19 Jan 1775.00 (SPX1918A1775),0.0,0.0,962.30,977.80,0,0,19 Jan 1775.00 (SPX1918M1775),15.60,0.0,13.60,16.80,0,30,
19 Jan 1775.00 (SPX1918A1775-E),0.0,0.0,962.30,977.80,0,0,19 Jan 1775.00 (SPX1918M1775-E),15.60,0.0,13.60,16.80,0,30,
19 Jan 1800.00 (SPX1918A1800),807.45,0.0,939.00,954.40,0,0,19 Jan 1800.00 (SPX1918M1800),40.00,0.0,14.80,18.00,0,2034,
19 Jan 1800.00 (SPX1918A1800-E),807.45,0.0,939.00,954.40,0,0,19 Jan 1800.00 (SPX1918M1800-E),40.00,0.0,14.80,18.00,0,2034,
19 Jan 1825.00 (SPX1918A1825),0.0,0.0,915.70,931.00,0,0,19 Jan 1825.00 (SPX1918M1825),25.70,0.0,15.70,19.10,0,21,
19 Jan 1825.00 (SPX1918A1825-E),0.0,0.0,915.70,931.00,0,0,19 Jan 1825.00 (SPX1918M1825-E),25.70,0.0,15.70,19.10,0,21,
19 Jan 1850.00 (SPX1918A1850),838.61,0.0,892.50,907.70,0,3,19 Jan 1850.00 (SPX1918M1850),18.50,-8.50,16.80,20.30,3,1197,
19 Jan 1850.00 (SPX1918A1850-E),838.61,0.0,892.50,907.70,0,3,19 Jan 1850.00 (SPX1918M1850-E),18.50,-8.50,16.80,20.30,3,1197,
19 Jan 1875.00 (SPX1918A1875),0.0,0.0,869.40,884.50,0,0,19 Jan 1875.00 (SPX1918M1875),11.80,0.0,18.10,21.60,0,1,
19 Jan 1875.00 (SPX1918A1875-E),0.0,0.0,869.40,884.50,0,0,19 Jan 1875.00 (SPX1918M1875-E),11.80,0.0,18.10,21.60,0,1,
19 Jan 1900.00 (SPX1918A1900),686.10,0.0,846.40,861.40,0,0,19 Jan 1900.00 (SPX1918M1900),28.50,0.0,19.40,23.10,0,7101,
19 Jan 1900.00 (SPX1918A1900-E),686.10,0.0,846.40,861.40,0,0,19 Jan 1900.00 (SPX1918M1900-E),28.50,0.0,19.40,23.10,0,7101,
19 Jan 1925.00 (SPX1918A1925),652.00,0.0,823.40,838.20,0,9,19 Jan 1925.00 (SPX1918M1925),29.82,0.0,20.70,24.50,0,212,
19 Jan 1925.00 (SPX1918A1925-E),652.00,0.0,823.40,838.20,0,9,19 Jan 1925.00 (SPX1918M1925-E),29.82,0.0,20.70,24.50,0,212,
19 Jan 1950.00 (SPX1918A1950),629.60,0.0,800.60,815.40,0,9,19 Jan 1950.00 (SPX1918M1950),33.00,0.0,22.20,26.10,0,1714,
19 Jan 1950.00 (SPX1918A1950-E),629.60,0.0,800.60,815.40,0,9,19 Jan 1950.00 (SPX1918M1950-E),33.00,0.0,22.20,26.10,0,1714,
19 Jan 1975.00 (SPX1918A1975),879.35,0.0,777.80,792.40,0,11,19 Jan 1975.00 (SPX1918M1975),18.02,0.0,23.80,27.70,0,6299,
19 Jan 1975.00 (SPX1918A1975-E),879.35,0.0,777.80,792.40,0,11,19 Jan 1975.00 (SPX1918M1975-E),18.02,0.0,23.80,27.70,0,6299,
19 Jan 2000.00 (SPX1918A2000),672.68,0.0,755.10,769.60,0,7,19 Jan 2000.00 (SPX1918M2000),30.00,-12.00,25.40,29.40,1,2248,
19 Jan 2000.00 (SPX1918A2000-E),672.68,0.0,755.10,769.60,0,7,19 Jan 2000.00 (SPX1918M2000-E),30.00,-12.00,25.40,29.40,1,2248,
19 Jan 2025.00 (SPX1918A2025),0.0,0.0,732.50,746.90,0,0,19 Jan 2025.00 (SPX1918M2025),30.00,-1.50,27.10,31.20,2,1064,
19 Jan 2025.00 (SPX1918A2025-E),0.0,0.0,732.50,746.90,0,0,19 Jan 2025.00 (SPX1918M2025-E),30.00,-1.50,27.10,31.20,2,1064,
19 Jan 2050.00 (SPX1918A2050),0.0,0.0,709.90,724.10,0,0,19 Jan 2050.00 (SPX1918M2050),31.50,-11.70,28.90,33.20,305,1700,
19 Jan 2050.00 (SPX1918A2050-E),0.0,0.0,709.90,724.10,0,0,19 Jan 2050.00 (SPX1918M2050-E),31.50,-11.70,28.90,33.20,305,1700,
19 Jan 2075.00 (SPX1918A2075),0.0,0.0,687.50,701.50,0,0,19 Jan 2075.00 (SPX1918M2075),35.20,+15.30,30.80,35.20,1,260,
19 Jan 2075.00 (SPX1918A2075-E),0.0,0.0,687.50,701.50,0,0,19 Jan 2075.00 (SPX1918M2075-E),35.20,+15.30,30.80,35.20,1,260,
19 Jan 2100.00 (SPX1918A2100),586.33,0.0,665.20,679.10,0,17,19 Jan 2100.00 (SPX1918M2100),36.50,-9.50,33.00,37.40,1,4833,
19 Jan 2100.00 (SPX1918A2100-E),586.33,0.0,665.20,679.10,0,17,19 Jan 2100.00 (SPX1918M2100-E),36.50,-9.50,33.00,37.40,1,4833,
19 Jan 2125.00 (SPX1918A2125),0.0,0.0,643.10,656.80,0,0,19 Jan 2125.00 (SPX1918M2125),50.37,0.0,35.10,39.60,0,877,
19 Jan 2125.00 (SPX1918A2125-E),0.0,0.0,643.10,656.80,0,0,19 Jan 2125.00 (SPX1918M2125-E),50.37,0.0,35.10,39.60,0,877,
19 Jan 2150.00 (SPX1918A2150),0.0,0.0,621.00,634.60,0,0,19 Jan 2150.00 (SPX1918M2150),25.70,0.0,37.40,42.00,0,2062,
19 Jan 2150.00 (SPX1918A2150-E),0.0,0.0,621.00,634.60,0,0,19 Jan 2150.00 (SPX1918M2150-E),25.70,0.0,37.40,42.00,0,2062,
19 Jan 2175.00 (SPX1918A2175),0.0,0.0,599.20,612.60,0,0,19 Jan 2175.00 (SPX1918M2175),39.60,0.0,39.80,44.60,0,53,
19 Jan 2175.00 (SPX1918A2175-E),0.0,0.0,599.20,612.60,0,0,19 Jan 2175.00 (SPX1918M2175-E),39.60,0.0,39.80,44.60,0,53,
19 Jan 2200.00 (SPX1918A2200),612.20,0.0,577.40,590.60,0,155,19 Jan 2200.00 (SPX1918M2200),48.10,-26.40,42.50,47.40,4,4716,
19 Jan 2200.00 (SPX1918A2200-E),612.20,0.0,577.40,590.60,0,155,19 Jan 2200.00 (SPX1918M2200-E),48.10,-26.40,42.50,47.40,4,4716,
19 Jan 2225.00 (SPX1918A2225),602.35,0.0,555.80,568.90,0,12,19 Jan 2225.00 (SPX1918M2225),51.80,0.0,45.10,50.10,0,434,
19 Jan 2225.00 (SPX1918A2225-E),602.35,0.0,555.80,568.90,0,12,19 Jan 2225.00 (SPX1918M2225-E),51.80,0.0,45.10,50.10,0,434,
19 Jan 2250.00 (SPX1918A2250),532.28,0.0,534.40,547.30,0,33,19 Jan 2250.00 (SPX1918M2250),51.35,-28.90,48.00,53.00,10,1363,
19 Jan 2250.00 (SPX1918A2250-E),532.28,0.0,534.40,547.30,0,33,19 Jan 2250.00 (SPX1918M2250-E),51.35,-28.90,48.00,53.00,10,1363,
19 Jan 2275.00 (SPX1918A2275),630.91,0.0,513.20,525.90,0,4,19 Jan 2275.00 (SPX1918M2275),109.20,0.0,51.10,56.30,0,704,
19 Jan 2275.00 (SPX1918A2275-E),630.91,0.0,513.20,525.90,0,4,19 Jan 2275.00 (SPX1918M2275-E),109.20,0.0,51.10,56.30,0,704,
19 Jan 2300.00 (SPX1918A2300),467.75,0.0,492.10,504.60,0,284,19 Jan 2300.00 (SPX1918M2300),74.00,0.0,54.40,59.70,0,3344,
19 Jan 2300.00 (SPX1918A2300-E),467.75,0.0,492.10,504.60,0,284,19 Jan 2300.00 (SPX1918M2300-E),74.00,0.0,54.40,59.70,0,3344,
19 Jan 2325.00 (SPX1918A2325),386.08,0.0,471.20,483.50,0,50,19 Jan 2325.00 (SPX1918M2325),73.40,0.0,57.80,63.20,0,475,
19 Jan 2325.00 (SPX1918A2325-E),386.08,0.0,471.20,483.50,0,50,19 Jan 2325.00 (SPX1918M2325-E),73.40,0.0,57.80,63.20,0,475,
19 Jan 2350.00 (SPX1918A2350),449.23,0.0,450.40,462.40,0,91,19 Jan 2350.00 (SPX1918M2350),71.40,-20.60,61.50,67.00,13,3481,
19 Jan 2350.00 (SPX1918A2350-E),449.23,0.0,450.40,462.40,0,91,19 Jan 2350.00 (SPX1918M2350-E),71.40,-20.60,61.50,67.00,13,3481,
19 Jan 2375.00 (SPX1918A2375),502.46,0.0,430.10,441.90,0,64,19 Jan 2375.00 (SPX1918M2375),49.65,0.0,65.30,70.90,0,431,
19 Jan 2375.00 (SPX1918A2375-E),502.46,0.0,430.10,441.90,0,64,19 Jan 2375.00 (SPX1918M2375-E),49.65,0.0,65.30,70.90,0,431,
19 Jan 2400.00 (SPX1918A2400),387.75,0.0,409.90,421.50,0,114,19 Jan 2400.00 (SPX1918M2400),114.60,0.0,69.50,75.20,0,712,
19 Jan 2400.00 (SPX1918A2400-E),387.75,0.0,409.90,421.50,0,114,19 Jan 2400.00 (SPX1918M2400-E),114.60,0.0,69.50,75.20,0,712,
19 Jan 2425.00 (SPX1918A2425),455.95,0.0,389.90,401.30,0,27,19 Jan 2425.00 (SPX1918M2425),78.50,+26.50,73.70,79.50,100,3518,
19 Jan 2425.00 (SPX1918A2425-E),455.95,0.0,389.90,401.30,0,27,19 Jan 2425.00 (SPX1918M2425-E),78.50,+26.50,73.70,79.50,100,3518,
19 Jan 2450.00 (SPX1918A2450),366.55,-68.40,370.20,381.40,8,186,19 Jan 2450.00 (SPX1918M2450),132.55,0.0,78.60,84.20,0,667,
19 Jan 2450.00 (SPX1918A2450-E),366.55,-68.40,370.20,381.40,8,186,19 Jan 2450.00 (SPX1918M2450-E),132.55,0.0,78.60,84.20,0,667,
19 Jan 2475.00 (SPX1918A2475),343.05,-76.80,350.70,361.70,16,99,19 Jan 2475.00 (SPX1918M2475),96.20,+30.90,83.40,89.10,15,428,
19 Jan 2475.00 (SPX1918A2475-E),343.05,-76.80,350.70,361.70,16,99,19 Jan 2475.00 (SPX1918M2475-E),96.20,+30.90,83.40,89.10,15,428,
19 Jan 2500.00 (SPX1918A2500),303.50,0.0,331.60,342.30,0,182,19 Jan 2500.00 (SPX1918M2500),124.00,0.0,88.50,94.20,0,3778,
19 Jan 2500.00 (SPX1918A2500-E),303.50,0.0,331.60,342.30,0,182,19 Jan 2500.00 (SPX1918M2500-E),124.00,0.0,88.50,94.20,0,3778,
19 Jan 2525.00 (SPX1918A2525),265.40,0.0,312.70,323.20,0,510,19 Jan 2525.00 (SPX1918M2525),111.00,0.0,94.00,99.70,0,1924,
19 Jan 2525.00 (SPX1918A2525-E),265.40,0.0,312.70,323.20,0,510,19 Jan 2525.00 (SPX1918M2525-E),111.00,0.0,94.00,99.70,0,1924,
19 Jan 2550.00 (SPX1918A2550),288.60,0.0,294.10,304.30,0,1260,19 Jan 2550.00 (SPX1918M2550),119.00,0.0,99.80,105.50,0,3206,
19 Jan 2550.00 (SPX1918A2550-E),288.60,0.0,294.10,304.30,0,1260,19 Jan 2550.00 (SPX1918M2550-E),119.00,0.0,99.80,105.50,0,3206,
19 Jan 2575.00 (SPX1918A2575),349.96,0.0,275.80,285.80,0,1489,19 Jan 2575.00 (SPX1918M2575),126.00,0.0,106.00,112.60,0,3448,
19 Jan 2575.00 (SPX1918A2575-E),349.96,0.0,275.80,285.80,0,1489,19 Jan 2575.00 (SPX1918M2575-E),126.00,0.0,106.00,112.60,0,3448,
19 Jan 2600.00 (SPX1918A2600),253.45,+66.85,258.00,267.70,1,529,19 Jan 2600.00 (SPX1918M2600),117.65,-15.35,112.00,118.80,1,1695,
19 Jan 2600.00 (SPX1918A2600-E),253.45,+66.85,258.00,267.70,1,529,19 Jan 2600.00 (SPX1918M2600-E),117.65,-15.35,112.00,118.80,1,1695,
19 Jan 2625.00 (SPX1918A2625),200.20,0.0,240.60,250.10,0,444,19 Jan 2625.00 (SPX1918M2625),141.00,0.0,118.90,125.80,0,656,
19 Jan 2625.00 (SPX1918A2625-E),200.20,0.0,240.60,250.10,0,444,19 Jan 2625.00 (SPX1918M2625-E),141.00,0.0,118.90,125.80,0,656,
19 Jan 2650.00 (SPX1918A2650),202.00,0.0,223.60,232.80,0,2795,19 Jan 2650.00 (SPX1918M2650),150.00,0.0,125.80,132.90,0,1253,
19 Jan 2650.00 (SPX1918A2650-E),202.00,0.0,223.60,232.80,0,2795,19 Jan 2650.00 (SPX1918M2650-E),150.00,0.0,125.80,132.90,0,1253,
19 Jan 2675.00 (SPX1918A2675),194.20,+20.80,207.00,215.30,3,2300,19 Jan 2675.00 (SPX1918M2675),204.40,0.0,133.60,140.90,0,836,
19 Jan 2675.00 (SPX1918A2675-E),194.20,+20.80,207.00,215.30,3,2300,19 Jan 2675.00 (SPX1918M2675-E),204.40,0.0,133.60,140.90,0,836,
19 Jan 2700.00 (SPX1918A2700),172.20,0.0,190.90,199.20,0,2773,19 Jan 2700.00 (SPX1918M2700),147.35,-11.50,141.70,149.20,1,3682,
19 Jan 2700.00 (SPX1918A2700-E),172.20,0.0,190.90,199.20,0,2773,19 Jan 2700.00 (SPX1918M2700-E),147.35,-11.50,141.70,149.20,1,3682,
19 Jan 2725.00 (SPX1918A2725),164.20,0.0,175.30,183.50,0,1562,19 Jan 2725.00 (SPX1918M2725),154.97,-86.03,150.30,158.00,11,1000,
19 Jan 2725.00 (SPX1918A2725-E),164.20,0.0,175.30,183.50,0,1562,19 Jan 2725.00 (SPX1918M2725-E),154.97,-86.03,150.30,158.00,11,1000,
19 Jan 2750.00 (SPX1918A2750),127.00,0.0,160.30,168.40,0,1641,19 Jan 2750.00 (SPX1918M2750),170.00,-44.00,159.50,167.40,2,2324,
19 Jan 2750.00 (SPX1918A2750-E),127.00,0.0,160.30,168.40,0,1641,19 Jan 2750.00 (SPX1918M2750-E),170.00,-44.00,159.50,167.40,2,2324,
19 Jan 2775.00 (SPX1918A2775),134.85,0.0,145.30,153.40,0,378,19 Jan 2775.00 (SPX1918M2775),267.10,0.0,169.10,177.40,0,1266,
19 Jan 2775.00 (SPX1918A2775-E),134.85,0.0,145.30,153.40,0,378,19 Jan 2775.00 (SPX1918M2775-E),267.10,0.0,169.10,177.40,0,1266,
19 Jan 2800.00 (SPX1918A2800),129.15,+0.45,131.80,139.60,1,4519,19 Jan 2800.00 (SPX1918M2800),188.15,-131.85,179.40,188.00,1,1772,
19 Jan 2800.00 (SPX1918A2800-E),129.15,+0.45,131.80,139.60,1,4519,19 Jan 2800.00 (SPX1918M2800-E),188.15,-131.85,179.40,188.00,1,1772,
19 Jan 2825.00 (SPX1918A2825),73.50,0.0,118.50,126.10,0,655,19 Jan 2825.00 (SPX1918M2825),253.00,0.0,190.50,199.40,0,721,
19 Jan 2825.00 (SPX1918A2825-E),73.50,0.0,118.50,126.10,0,655,19 Jan 2825.00 (SPX1918M2825-E),253.00,0.0,190.50,199.40,0,721,
19 Jan 2850.00 (SPX1918A2850),106.00,+24.11,105.70,111.20,300,5678,19 Jan 2850.00 (SPX1918M2850),217.98,-34.78,202.30,211.50,1,3379,
19 Jan 2850.00 (SPX1918A2850-E),106.00,+24.11,105.70,111.20,300,5678,19 Jan 2850.00 (SPX1918M2850-E),217.98,-34.78,202.30,211.50,1,3379,
19 Jan 2875.00 (SPX1918A2875),90.50,+26.95,94.30,99.40,4,2139,19 Jan 2875.00 (SPX1918M2875),165.20,0.0,214.60,224.30,0,450,
19 Jan 2875.00 (SPX1918A2875-E),90.50,+26.95,94.30,99.40,4,2139,19 Jan 2875.00 (SPX1918M2875-E),165.20,0.0,214.60,224.30,0,450,
19 Jan 2900.00 (SPX1918A2900),70.00,0.0,83.00,88.40,0,3513,19 Jan 2900.00 (SPX1918M2900),296.06,0.0,227.90,237.90,0,1167,
19 Jan 2900.00 (SPX1918A2900-E),70.00,0.0,83.00,88.40,0,3513,19 Jan 2900.00 (SPX1918M2900-E),296.06,0.0,227.90,237.90,0,1167,
19 Jan 2925.00 (SPX1918A2925),56.00,0.0,72.20,77.90,0,1172,19 Jan 2925.00 (SPX1918M2925),0.0,0.0,241.90,252.40,0,0,
19 Jan 2925.00 (SPX1918A2925-E),56.00,0.0,72.20,77.90,0,1172,19 Jan 2925.00 (SPX1918M2925-E),0.0,0.0,241.90,252.40,0,0,
19 Jan 2950.00 (SPX1918A2950),57.40,+12.32,63.40,68.90,3,2089,19 Jan 2950.00 (SPX1918M2950),225.70,0.0,256.80,267.80,0,302,
19 Jan 2950.00 (SPX1918A2950-E),57.40,+12.32,63.40,68.90,3,2089,19 Jan 2950.00 (SPX1918M2950-E),225.70,0.0,256.80,267.80,0,302,
19 Jan 2975.00 (SPX1918A2975),36.06,0.0,55.30,60.50,0,50,19 Jan 2975.00 (SPX1918M2975),0.0,0.0,272.50,284.00,0,0,
19 Jan 2975.00 (SPX1918A2975-E),36.06,0.0,55.30,60.50,0,50,19 Jan 2975.00 (SPX1918M2975-E),0.0,0.0,272.50,284.00,0,0,
19 Jan 3000.00 (SPX1918A3000),48.10,+10.12,47.40,52.80,4,4772,19 Jan 3000.00 (SPX1918M3000),272.75,0.0,288.90,301.00,0,1161,
19 Jan 3000.00 (SPX1918A3000-E),48.10,+10.12,47.40,52.80,4,4772,19 Jan 3000.00 (SPX1918M3000-E),272.75,0.0,288.90,301.00,0,1161,
19 Jan 3025.00 (SPX1918A3025),26.56,0.0,40.90,46.00,0,152,19 Jan 3025.00 (SPX1918M3025),0.0,0.0,306.30,318.90,0,0,
19 Jan 3025.00 (SPX1918A3025-E),26.56,0.0,40.90,46.00,0,152,19 Jan 3025.00 (SPX1918M3025-E),0.0,0.0,306.30,318.90,0,0,
19 Jan 3050.00 (SPX1918A3050),25.73,0.0,34.90,39.90,0,77,19 Jan 3050.00 (SPX1918M3050),264.87,0.0,324.50,337.60,0,1,
19 Jan 3050.00 (SPX1918A3050-E),25.73,0.0,34.90,39.90,0,77,19 Jan 3050.00 (SPX1918M3050-E),264.87,0.0,324.50,337.60,0,1,
19 Jan 3075.00 (SPX1918A3075),19.10,0.0,29.60,34.60,0,17,19 Jan 3075.00 (SPX1918M3075),0.0,0.0,343.40,356.90,0,0,
19 Jan 3075.00 (SPX1918A3075-E),19.10,0.0,29.60,34.60,0,17,19 Jan 3075.00 (SPX1918M3075-E),0.0,0.0,343.40,356.90,0,0,
19 Jan 3100.00 (SPX1918A3100),17.40,0.0,24.90,29.80,0,3032,19 Jan 3100.00 (SPX1918M3100),496.40,0.0,362.90,376.90,0,401,
19 Jan 3100.00 (SPX1918A3100-E),17.40,0.0,24.90,29.80,0,3032,19 Jan 3100.00 (SPX1918M3100-E),496.40,0.0,362.90,376.90,0,401,
19 Jan 3125.00 (SPX1918A3125),12.00,0.0,21.00,25.50,0,5,19 Jan 3125.00 (SPX1918M3125),0.0,0.0,383.10,397.50,0,0,
19 Jan 3125.00 (SPX1918A3125-E),12.00,0.0,21.00,25.50,0,5,19 Jan 3125.00 (SPX1918M3125-E),0.0,0.0,383.10,397.50,0,0,
19 Jan 3150.00 (SPX1918A3150),12.80,0.0,17.80,22.00,0,2002,19 Jan 3150.00 (SPX1918M3150),0.0,0.0,403.90,418.60,0,0,
19 Jan 3150.00 (SPX1918A3150-E),12.80,0.0,17.80,22.00,0,2002,19 Jan 3150.00 (SPX1918M3150-E),0.0,0.0,403.90,418.60,0,0,
19 Jan 3175.00 (SPX1918A3175),9.80,0.0,14.90,18.70,0,1,19 Jan 3175.00 (SPX1918M3175),0.0,0.0,425.40,440.20,0,0,
19 Jan 3175.00 (SPX1918A3175-E),9.80,0.0,14.90,18.70,0,1,19 Jan 3175.00 (SPX1918M3175-E),0.0,0.0,425.40,440.20,0,0,
19 Jan 3200.00 (SPX1918A3200),12.87,+2.87,12.50,16.00,1,613,19 Jan 3200.00 (SPX1918M3200),354.00,0.0,447.50,462.40,0,0,
